"Latitude","Longitude","Family","Cover_Class","Number","Observation","Genus_species"
"35.232167","-115.794533","Cactaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-6I","Opuntia basilaris"
"35.232167","-115.794533","Poaceae","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-6I","Unknown"
"35.232145","-115.794653","Cactaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-6J","Cylindropuntia ramosissima"
"35.232145","-115.794653","Cactaceae","Live plant","4","MJV14-17-BIO-VT-10,-3-6J","Echinocereus engelmannii"
"35.232145","-115.794653","Ephedraceae","Live plant","1","MJV14-17-BIO-VT-10,-3-6J","Ephedra viridis"
"35.232145","-115.794653","Polygonaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-6J","Eriogonum fasciculatum"
"35.232145","-115.794653","Polygonaceae","Live plant","2","MJV14-17-BIO-VT-10,-3-6J","Eriogonum inflatum"
"35.232145","-115.794653","Cactaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-6J","Opuntia basilaris"
"35.232145","-115.794653","Poaceae","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-6J","Unknown"
"35.232241","-115.794642","Saururaceae","Dead plant","2","MJV14-17-BIO-VT-10,-3-7A","Anemopsis"
"35.232241","-115.794642","Asteraceae","Dead plant","3","MJV14-17-BIO-VT-10,-3-7A","Baccharis salicina"
"35.232241","-115.794642","Cactaceae","Dead plant","1","MJV14-17-BIO-VT-10,-3-7A","Echinocereus engelmannii"
"35.232245","-115.794468","Cactaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-7B","Cylindropuntia acanthocarpa"
"35.232245","-115.794468","Cactaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-7B","Cylindropuntia ramosissima"
"35.232245","-115.794468","Ephedraceae","Live plant","1","MJV14-17-BIO-VT-10,-3-7B","Ephedra viridis"
"35.232245","-115.794468","Poaceae","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-7B","Unknown"
"35.232249","-115.794328","Asteraceae","Gravel","2","MJV14-17-BIO-VT-10,-3-7C","Ambrosia dumosa"
"35.232249","-115.794328","Poaceae","Gravel","3","MJV14-17-BIO-VT-10,-3-7C","Dasyochloa pulchella"
"35.232249","-115.794328","Ephedraceae","Gravel","1","MJV14-17-BIO-VT-10,-3-7C","Ephedra viridis"
"35.23226","-115.7942","Poaceae","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-7D","Unknown"
"35.23226","-115.7942","Agavaceae","Live plant","5","MJV14-17-BIO-VT-10,-3-7D","Yucca schidigera"
"35.232287","-115.79409","Asteraceae","Live plant","2","MJV14-17-BIO-VT-10,-3-7E","Ambrosia dumosa"
"35.232287","-115.79409","Ephedraceae","Live plant","1","MJV14-17-BIO-VT-10,-3-7E","Ephedra viridis"
"35.232287","-115.79409","Cactaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-7E","Ferocactus cylindraceus"
"35.232287","-115.79409","Null","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-7E","Unknown"
"35.232287","-115.79409","Poaceae","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-7E","Unknown"
"35.232275","-115.793916","Polygonaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-7F","Eriogonum fasciculatum"
"35.232275","-115.793916","Zygophyllaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-7F","Larrea tridentata"
"35.232275","-115.793916","Zygophyllaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-7F","Larra tridentata"
"35.232275","-115.793916","Solanaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-7F","Lycium andersonii"
"35.232275","-115.793916","Agavaceae","Live plant","2","MJV14-17-BIO-VT-10,-3-7F","Yucca schidigera"
"35.232252","-115.793815","Asteraceae","Gravel","1","MJV14-17-BIO-VT-10,-3-7G","Ambrosia dumosa"
"35.232252","-115.793815","Asteraceae","Gravel","1","MJV14-17-BIO-VT-10,-3-7G","Baccharis salicina"
"35.232252","-115.793815","Ephedraceae","Gravel","1","MJV14-17-BIO-VT-10,-3-7G","Ephedra viridis"
"35.232264","-115.793696","Asteraceae","Live plant","1","MJV14-17-BIO-VT-10,-3-7H","Ambrosia dumosa"
"35.232264","-115.793696","Ephedraceae","Live plant","1","MJV14-17-BIO-VT-10,-3-7H","Ephedra viridis"
"35.232264","-115.793696","Asteraceae","Live plant","2","MJV14-17-BIO-VT-10,-3-7H","Ericameria paniculata"
"35.232264","-115.793696","Agavaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-7H","Yucca schidigera"
"35.23225","-115.793661","Cactaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-7I","Cylindropuntia acanthocarpa"
"35.23225","-115.793661","Ephedraceae","Live plant","4","MJV14-17-BIO-VT-10,-3-7I","Ephedra viridis"
"35.23225","-115.793661","Null","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-7I","Unknown"
"35.23225","-115.793661","Poaceae","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-7I","Unknown"
"35.232227","-115.793602","Zygophyllaceae","Granite","1","MJV14-17-BIO-VT-10,-3-7J","Larrea tridentata"
"35.232227","-115.793602","Zygophyllaceae","Granite","1","MJV14-17-BIO-VT-10,-3-7J","Larra tridentata"
"35.232227","-115.793602","Null","Granite",NA,"MJV14-17-BIO-VT-10,-3-7J","Unknown"
"35.232227","-115.793602","Solanaceae","Granite","1","MJV14-17-BIO-VT-10,-3-7J","Lycium andersonii"
"35.232227","-115.793602","Null","Granite","TNTC","MJV14-17-BIO-VT-10,-3-7J","Unknown"
"35.232227","-115.793602","Poaceae","Granite","TNTC","MJV14-17-BIO-VT-10,-3-7J","Unknown"
"35.23238","-115.793578","Asteraceae","Gravel","1","MJV14-17-BIO-VT-10,-3-8A","Ambrosia dumosa"
"35.23238","-115.793578","Solanaceae","Gravel","2","MJV14-17-BIO-VT-10,-3-8A","Lycium andersonii"
"35.23238","-115.793578","Null","Gravel","1","MJV14-17-BIO-VT-10,-3-8A","Unknown"
"35.23238","-115.793578","Poaceae","Gravel","TNTC","MJV14-17-BIO-VT-10,-3-8A","Unknown"
"35.23237","-115.793655","Asteraceae","Live plant","1","MJV14-17-BIO-VT-10,-3-8B","Ericameria paniculata"
"35.23237","-115.793655","Poaceae","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-8B","Unknown"
"35.23237","-115.793655","Agavaceae","Live plant","6","MJV14-17-BIO-VT-10,-3-8B","Yucca schidigera"
"35.23238","-115.793789","Ephedraceae","Gravel","2","MJV14-17-BIO-VT-10,-3-8C","Ephedra viridis"
"35.23238","-115.793789","Polygonaceae","Gravel","1","MJV14-17-BIO-VT-10,-3-8C","Eriogonum fasciculatum"
"35.232387","-115.793902","Cactaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-8D","Cylindropuntia ramosissima"
"35.232387","-115.793902","Ephedraceae","Live plant","1","MJV14-17-BIO-VT-10,-3-8D","Ephedra viridis"
"35.232387","-115.793902","Polygonaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-8D","Eriogonum fasciculatum"
"35.232387","-115.793902","Null","Live plant","2","MJV14-17-BIO-VT-10,-3-8D","Unknown"
"35.232387","-115.793902","Poaceae","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-8D","Unknown"
"35.232411","-115.794023","Ephedraceae","Live plant","1","MJV14-17-BIO-VT-10,-3-8E","Ephedra viridis"
"35.232411","-115.794023","Null","Live plant","3","MJV14-17-BIO-VT-10,-3-8E","Unknown"
"35.232411","-115.794023","Poaceae","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-8E","Unknown"
"35.232411","-115.794023","Agavaceae","Live plant","6","MJV14-17-BIO-VT-10,-3-8E","Yucca schidigera"
"35.23249","-115.794145","Asteraceae","Live plant","1","MJV14-17-BIO-VT-10,-3-8F","Ambrosia dumosa"
"35.23249","-115.794145","Cactaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-8F","Cylindropuntia ramosissima"
"35.23249","-115.794145","Cactaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-8F","Echinocereus engelmannii"
"35.23249","-115.794145","Ephedraceae","Live plant","1","MJV14-17-BIO-VT-10,-3-8F","Ephedra viridis"
"35.23249","-115.794145","Polygonaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-8F","Eriogonum fasciculatum"
"35.23249","-115.794145","Polygonaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-8F","Eriogonum inflatum"
"35.23249","-115.794145","Null","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-8F","Unknown"
"35.23249","-115.794145","Poaceae","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-8F","Unknown"
"35.232456","-115.794385","Ephedraceae","Gravel","3","MJV14-17-BIO-VT-10,-3-8G","Ephedra viridis"
"35.232456","-115.794385","Polygonaceae","Gravel","1","MJV14-17-BIO-VT-10,-3-8G","Eriogonum inflatum"
"35.232456","-115.794385","Null","Gravel","TNTC","MJV14-17-BIO-VT-10,-3-8G","Unknown"
"35.232456","-115.794385","Poaceae","Gravel","TNTC","MJV14-17-BIO-VT-10,-3-8G","Unknown"
"35.232462","-115.794398","Asteraceae","Gravel","1","MJV14-17-BIO-VT-10,-3-8H","Baccharis salicina"
"35.232462","-115.794398","Ephedraceae","Gravel","1","MJV14-17-BIO-VT-10,-3-8H","Ephedra viridis"
"35.232462","-115.794398","Polygonaceae","Gravel","2","MJV14-17-BIO-VT-10,-3-8H","Eriogonum inflatum"
"35.232462","-115.794398","Null","Gravel","TNTC","MJV14-17-BIO-VT-10,-3-8H","Unknown"
"35.232462","-115.794398","Poaceae","Gravel","TNTC","MJV14-17-BIO-VT-10,-3-8H","Unknown"
"35.232451","-115.794508","Asteraceae","Gravel","1","MJV14-17-BIO-VT-10,-3-8I","Ambrosia dumosa"
"35.232451","-115.794508","Ephedraceae","Gravel","1","MJV14-17-BIO-VT-10,-3-8I","Ephedra viridis"
"35.232451","-115.794508","Asteraceae","Gravel","1","MJV14-17-BIO-VT-10,-3-8I","Ericameria paniculata"
"35.232451","-115.794508","Polygonaceae","Gravel","1","MJV14-17-BIO-VT-10,-3-8I","Eriogonum fasciculatum"
"35.232451","-115.794508","Polygonaceae","Gravel","1","MJV14-17-BIO-VT-10,-3-8I","Eriogonum inflatum"
"35.232451","-115.794508","Poaceae","Gravel","TNTC","MJV14-17-BIO-VT-10,-3-8I","Unknown"
"35.232405","-115.79462","Asteraceae","Gravel","1","MJV14-17-BIO-VT-10,-3-8J","Ambrosia dumosa"
"35.232405","-115.79462","Ephedraceae","Gravel","1","MJV14-17-BIO-VT-10,-3-8J","Ephedra viridis"
"35.232405","-115.79462","Poaceae","Gravel","TNTC","MJV14-17-BIO-VT-10,-3-8J","Unknown"
"35.232551","-115.79467","Asteraceae","Basalt","1","MJV14-17-BIO-VT-10,-3-9A","Baccharis salicina"
"35.232551","-115.79467","Cactaceae","Basalt","1","MJV14-17-BIO-VT-10,-3-9A","Echinocereus engelmannii"
"35.232551","-115.79467","Polygonaceae","Basalt","2","MJV14-17-BIO-VT-10,-3-9A","Eriogonum inflatum"
"35.232551","-115.79467","Cactaceae","Basalt","1","MJV14-17-BIO-VT-10,-3-9A","Opuntia basilaris"
"35.232551","-115.79467","Null","Basalt","1","MJV14-17-BIO-VT-10,-3-9A","Unknown"
"35.232577","-115.794553","Polygonaceae","Granite","1","MJV14-17-BIO-VT-10,-3-9B","Eriogonum inflatum"
"35.232577","-115.794553","Cactaceae","Granite","1","MJV14-17-BIO-VT-10,-3-9B","Ferocactus cylindraceus"
"35.232577","-115.794553","Null","Granite","1","MJV14-17-BIO-VT-10,-3-9B","Unknown"
"35.232577","-115.794553","Poaceae","Granite","TNTC","MJV14-17-BIO-VT-10,-3-9B","Unknown"
"35.2326","-115.794435","Cactaceae","Basalt","1","MJV14-17-BIO-VT-10,-3-9C","Echinocereus engelmannii"
"35.2326","-115.794435","Ephedraceae","Basalt","1","MJV14-17-BIO-VT-10,-3-9C","Ephedra viridis"
"35.2326","-115.794435","Polygonaceae","Basalt","1","MJV14-17-BIO-VT-10,-3-9C","Eriogonum fasciculatum"
"35.2326","-115.794435","Polygonaceae","Basalt","2","MJV14-17-BIO-VT-10,-3-9C","Eriogonum inflatum"
"35.2326","-115.794435","Poaceae","Basalt","TNTC","MJV14-17-BIO-VT-10,-3-9C","Unknown"
"35.232589","-115.794324","Cactaceae","Basalt","1","MJV14-17-BIO-VT-10,-3-9D","Ferocactus cylindraceus"
"35.232589","-115.794324","Null","Basalt","TNTC","MJV14-17-BIO-VT-10,-3-9D","Unknown"
"35.232589","-115.794324","Poaceae","Basalt","TNTC","MJV14-17-BIO-VT-10,-3-9D","Unknown"
"35.232576","-115.794197","Cactaceae","Granite","1","MJV14-17-BIO-VT-10,-3-9E","Echinocereus engelmannii"
"35.232576","-115.794197","Ephedraceae","Granite","1","MJV14-17-BIO-VT-10,-3-9E","Ephedra viridis"
"35.232576","-115.794197","Cactaceae","Granite","1","MJV14-17-BIO-VT-10,-3-9E","Ferocactus cylindraceus"
"35.232576","-115.794197","Solanaceae","Granite","1","MJV14-17-BIO-VT-10,-3-9E","Lycium andersonii"
"35.232576","-115.794197","Null","Granite","TNTC","MJV14-17-BIO-VT-10,-3-9E","Unknown"
"35.232576","-115.794197","Poaceae","Granite","TNTC","MJV14-17-BIO-VT-10,-3-9E","Unknown"
"35.232569","-115.794045","Cactaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-9F","Echinocereus engelmannii"
"35.232569","-115.794045","Ephedraceae","Live plant","1","MJV14-17-BIO-VT-10,-3-9F","Ephedra viridis"
"35.232569","-115.794045","Zygophyllaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-9F","Larrea tridentata"
"35.232569","-115.794045","Zygophyllaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-9F","Larra tridentata"
"35.232569","-115.794045","Null","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-9F","Unknown"
"35.232569","-115.794045","Poaceae","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-9F","Unknown"
"35.232571","-115.793906","Cactaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-9G","Cylindropuntia acanthocarpa"
"35.232571","-115.793906","Cactaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-9G","Echinocereus engelmannii"
"35.232571","-115.793906","Ephedraceae","Live plant","1","MJV14-17-BIO-VT-10,-3-9G","Ephedra viridis"
"35.232571","-115.793906","Cactaceae","Live plant","3","MJV14-17-BIO-VT-10,-3-9G","Ferocactus cylindraceus"
"35.232571","-115.793906","Poaceae","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-9G","Unknown"
"35.232561","-115.793792","Ephedraceae","Live plant","1","MJV14-17-BIO-VT-10,-3-9H","Ephedra viridis"
"35.232561","-115.793792","Zygophyllaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-9H","Larrea tridentata"
"35.232561","-115.793792","Zygophyllaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-9H","Larra tridentata"
"35.232561","-115.793792","Null","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-9H","Unknown"
"35.232561","-115.793792","Poaceae","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-9H","Unknown"
"35.232494","-115.793669","Cactaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-9I","Echinocereus engelmannii"
"35.232494","-115.793669","Ephedraceae","Live plant","1","MJV14-17-BIO-VT-10,-3-9I","Ephedra viridis"
"35.232494","-115.793669","Poaceae","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-9I","Unknown"
"35.232494","-115.793669","Agavaceae","Live plant","4","MJV14-17-BIO-VT-10,-3-9I","Yucca schidigera"
"35.232483","-115.793603","Zygophyllaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-9J","Larrea tridentata"
"35.232483","-115.793603","Zygophyllaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-9J","Larra tridentata"
"35.232483","-115.793603","Null","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-9J","Unknown"
"35.232483","-115.793603","Null","Live plant","1","MJV14-17-BIO-VT-10,-3-9J","Unknown"
"35.232483","-115.793603","Poaceae","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-9J","Unknown"
"35.232647","-115.793598","Cactaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-10A","Echinocereus engelmannii"
"35.232647","-115.793598","Ephedraceae","Live plant","1","MJV14-17-BIO-VT-10,-3-10A","Ephedra viridis"
"35.232647","-115.793598","Zygophyllaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-10A","Larrea tridentata"
"35.232647","-115.793598","Zygophyllaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-10A","Larra tridentata"
"35.232647","-115.793598","Poaceae","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-10A","Unknown"
"35.232682","-115.793736","Cactaceae","Basalt","1","MJV14-17-BIO-VT-10,-3-10B","Cylindropuntia acanthocarpa"
"35.232682","-115.793736","Ephedraceae","Basalt","1","MJV14-17-BIO-VT-10,-3-10B","Ephedra viridis"
"35.232682","-115.793736","Polygonaceae","Basalt","1","MJV14-17-BIO-VT-10,-3-10B","Eriogonum fasciculatum"
"35.232682","-115.793736","Poaceae","Basalt","TNTC","MJV14-17-BIO-VT-10,-3-10B","Unknown"
"35.232677","-115.793892","Cactaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-10C","Echinocereus engelmannii"
"35.232677","-115.793892","Zygophyllaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-10C","Larrea tridentata"
"35.232677","-115.793892","Zygophyllaceae","Live plant","1","MJV14-17-BIO-VT-10,-3-10C","Larra tridentata"
"35.232677","-115.793892","Null","Live plant","1","MJV14-17-BIO-VT-10,-3-10C","Unknown"
"35.232677","-115.793892","Poaceae","Live plant","TNTC","MJV14-17-BIO-VT-10,-3-10C","Unknown"
"35.232671","-115.793993","Cactaceae","Basalt","1","MJV14-17-BIO-VT-10,-3-10D","Echinocereus engelmannii"
"35.232671","-115.793993","Zygophyllaceae","Basalt","1","MJV14-17-BIO-VT-10,-3-10D","Larrea tridentata"
"35.232671","-115.793993","Zygophyllaceae","Basalt","1","MJV14-17-BIO-VT-10,-3-10D","Larra tridentata"
"35.232671","-115.793993","Null","Basalt","1","MJV14-17-BIO-VT-10,-3-10D","Unknown"
"35.232671","-115.793993","Null","Basalt","TNTC","MJV14-17-BIO-VT-10,-3-10D","Unknown"
"35.232671","-115.793993","Poaceae","Basalt","TNTC","MJV14-17-BIO-VT-10,-3-10D","Unknown"
"35.232685","-115.79421","Cactaceae","Basalt","1","MJV14-17-BIO-VT-10,-3-10E","Echinocactus polycephalus"
"35.232685","-115.79421","Ephedraceae","Basalt","1","MJV14-17-BIO-VT-10,-3-10E","Ephedra viridis"
"35.232685","-115.79421","Null","Basalt","1","MJV14-17-BIO-VT-10,-3-10E","Unknown"
"35.232685","-115.79421","Poaceae","Basalt","TNTC","MJV14-17-BIO-VT-10,-3-10E","Unknown"
"35.232678","-115.794322","Asteraceae","Basalt","1","MJV14-17-BIO-VT-10,-3-10F","Ambrosia dumosa"
"35.232678","-115.794322","Poaceae","Basalt","10","MJV14-17-BIO-VT-10,-3-10F","Unknown"
"35.232685","-115.794458","Ephedraceae","Basalt","1","MJV14-17-BIO-VT-10,-3-10G","Ephedra viridis"
"35.232685","-115.794458","Zygophyllaceae","Basalt","1","MJV14-17-BIO-VT-10,-3-10G","Larrea tridentata"
"35.232685","-115.794458","Zygophyllaceae","Basalt","1","MJV14-17-BIO-VT-10,-3-10G","Larra tridentata"
"35.232685","-115.794458","Poaceae","Basalt","TNTC","MJV14-17-BIO-VT-10,-3-10G","Unknown"
"35.232653","-115.794521","Ephedraceae","Basalt","1","MJV14-17-BIO-VT-10,-3-10H","Ephedra viridis"
"35.232653","-115.794521","Poaceae","Basalt","10","MJV14-17-BIO-VT-10,-3-10H","Unknown"
"35.232618","-115.794575","Null","Basalt","2","MJV14-17-BIO-VT-10,-3-10I","Unknown"
"35.232618","-115.794575","Poaceae","Basalt","TNTC","MJV14-17-BIO-VT-10,-3-10I","Unknown"
"35.232607","-115.79464","Cactaceae","Basalt","1","MJV14-17-BIO-VT-10,-3-10J","Echinocereus engelmannii"
"35.232607","-115.79464","Null","Basalt","1","MJV14-17-BIO-VT-10,-3-10J","Unknown"
"35.232607","-115.79464","Null","Basalt","TNTC","MJV14-17-BIO-VT-10,-3-10J","Unknown"
"35.232607","-115.79464","Poaceae","Basalt","TNTC","MJV14-17-BIO-VT-10,-3-10J","Unknown"
"35.23457","-115.80306","Chenopodiaceae","Dirt","3","MJV3-15-BIO-VT-2,1-1F","Atriplex polycarpa"
"35.234584","-115.803002","Poaceae","Rock","2","MJV3-15-BIO-VT-2,1-1G","Bromus madritensis ssp. rubens"
"35.234584","-115.803002","Zygophyllaceae","Rock","1","MJV3-15-BIO-VT-2,1-1G","Larrea tridentata"
"35.234584","-115.803002","Asteraceae","Rock","1","MJV3-15-BIO-VT-2,1-1G","Eriophyllum wallacei"
"35.234584","-115.803002","Fabaceae","Rock","1","MJV3-15-BIO-VT-2,1-1G","Astragalus nuttallianus var. imperfectus"
"35.234583","-115.802986","Poaceae","Rock","30","MJV3-15-BIO-VT-2,1-1H","Bromus madritensis ssp. rubens"
"35.234586","-115.802919","Unknown","Gravel","10","MJV3-15-BIO-VT-2,1-1I","Bromus madritensis ssp. rubens"
"35.234586","-115.802919","Zygophyllaceae","Gravel","1","MJV3-15-BIO-VT-2,1-1I","Larrea tridentata"
"35.234586","-115.802919","Unknown","Gravel","20","MJV3-15-BIO-VT-2,1-1I","Unknown"
"35.234586","-115.802919","Poaceae","Gravel","1","MJV3-15-BIO-VT-2,1-1I","Unknown"
"35.234584","-115.802868","Zygophyllaceae","Rock","1","MJV3-15-BIO-VT-2,1-1J","Larrea tridentata"
"35.234584","-115.802868","Poaceae","Rock","1","MJV3-15-BIO-VT-2,1-1J","Bromus madritensis ssp. rubens"
"35.234584","-115.802868","Unknown","Rock","7","MJV3-15-BIO-VT-2,1-1J","Unknown"
"35.23462","-115.803079","Polygonaceae","Live Plant","2","MJV3-15-BIO-VT-2,1-2F","Eriogonum inflatum"
"35.23462","-115.803079","Poaceae","Live Plant","TNTC","MJV3-15-BIO-VT-2,1-2F","Bromus madritensis ssp. rubens"
"35.23462","-115.803079","Unknown","Live Plant","1","MJV3-15-BIO-VT-2,1-2F","Unknown"
"35.23462","-115.803079","Unknown","Live Plant","2","MJV3-15-BIO-VT-2,1-2F","Unknown"
"35.234647","-115.802998","Poaceae","Rock","15","MJV3-15-BIO-VT-2,1-2G","Bromus madritensis ssp. rubens"
"35.234647","-115.802998","Unknown","Rock","1","MJV3-15-BIO-VT-2,1-2G","Unknown"
"35.234658","-115.802959","Unknown","Gravel","1","MJV3-15-BIO-VT-2,1-2H","Unknown"
"35.234658","-115.802959","Poaceae","Gravel","10","MJV3-15-BIO-VT-2,1-2H","Bromus madritensis ssp. rubens"
"35.234658","-115.802959","Cactaceae","Gravel","1","MJV3-15-BIO-VT-2,1-2H","Ferocactus cylindraceus"
"35.234664","-115.802934","Poaceae","Rock","1","MJV3-15-BIO-VT-2,1-2I","Bromus madritensis ssp. rubens"
"35.234664","-115.802934","Unknown","Rock","2","MJV3-15-BIO-VT-2,1-2I","Unknown"
"35.234681","-115.802868","Agavaceae","Litter","1","MJV3-15-BIO-VT-2,1-2J","Yucca schidigera"
"35.234681","-115.802868","Unknown","Litter","1","MJV3-15-BIO-VT-2,1-2J","Unknown"
"35.234729","-115.803044","Unknown","Rock","1","MJV3-15-BIO-VT-2,1-3F","Unknown"
"35.234729","-115.803044","Poaceae","Rock","20","MJV3-15-BIO-VT-2,1-3F","Bromus madritensis ssp. rubens"
"35.234742","-115.802997","Unknown","Rock","4","MJV3-15-BIO-VT-2,1-3G","Unknown"
"35.234742","-115.802997","Poaceae","Rock","20","MJV3-15-BIO-VT-2,1-3G","Bromus madritensis ssp. rubens"
"35.234742","-115.802997","Unknown","Rock","1","MJV3-15-BIO-VT-2,1-3G","Unknown"
"35.234736","-115.802961","Polygonaceae","Gravel","4","MJV3-15-BIO-VT-2,1-3H","Eriogonum inflatum"
"35.234736","-115.802961","Unknown","Gravel","2","MJV3-15-BIO-VT-2,1-3H","Unknown"
"35.234736","-115.802961","Poaceae","Gravel","4","MJV3-15-BIO-VT-2,1-3H","Bromus madritensis ssp. rubens"
"35.234744","-115.802896","Cactaceae","Rock","1","MJV3-15-BIO-VT-2,1-3I","Ferocactus cylindraceus"
"35.234744","-115.802896","Poaceae","Rock","5","MJV3-15-BIO-VT-2,1-3I","Bromus madritensis ssp. rubens"
"35.234744","-115.802896","Unknown","Rock","2","MJV3-15-BIO-VT-2,1-3I","Unknown"
"35.234749","-115.802828","Cactaceae","Rock","1","MJV3-15-BIO-VT-2,1-3J","Ferocactus cylindraceus"
"35.234749","-115.802828","Solanaceae","Rock","1","MJV3-15-BIO-VT-2,1-3J","Lycium andersonii"
"35.234749","-115.802828","Poaceae","Rock","5","MJV3-15-BIO-VT-2,1-3J","Bromus madritensis ssp. rubens"
"35.234749","-115.802828","Malvaceae","Rock","2","MJV3-15-BIO-VT-2,1-3J","Sphaeralcea ambigua"
